Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,TimePeriod,Value,Time_Detail,TimeCoverage,UpperBound,LowerBound,BasePeriod,Source,GeoInfoUrl,FootNote,[Nature],[Reporting Type],[Type of product],[Units]
"17","17.12","17.12.1","TM_TAX_DPRF","Average tariff applied by developed countries, preferential status, by type of product (%)","218","Ecuador","2021","2.50406","2021","","","","","International Trade Centre (ITC), United Nations Conference on Trade and Development (UNCTAD) and World Trade Organisation (WTO).","","","C","G","AGR","PERCENT"
"17","17.12","17.12.1","TM_TAX_DPRF","Average tariff applied by developed countries, preferential status, by type of product (%)","218","Ecuador","2021","2.73212","2021","","","","","International Trade Centre (ITC), United Nations Conference on Trade and Development (UNCTAD) and World Trade Organisation (WTO).","","","C","G","TEX","PERCENT"
"17","17.12","17.12.1","TM_TAX_DPRF","Average tariff applied by developed countries, preferential status, by type of product (%)","218","Ecuador","2022","2.73252","2022","","","","","International Trade Centre (ITC), United Nations Conference on Trade and Development (UNCTAD) and World Trade Organisation (WTO).","","","C","G","TEX","PERCENT"
"17","17.12","17.12.1","TM_TAX_DPRF","Average tariff applied by developed countries, preferential status, by type of product (%)","218","Ecuador","2022","0","2022","","","","","International Trade Centre (ITC), United Nations Conference on Trade and Development (UNCTAD) and World Trade Organisation (WTO).","","","C","G","OIL","PERCENT"
"17","17.12","17.12.1","TM_TAX_DPRF","Average tariff applied by developed countries, preferential status, by type of product (%)","218","Ecuador","2022","1.04965","2022","","","","","International Trade Centre (ITC), United Nations Conference on Trade and Development (UNCTAD) and World Trade Organisation (WTO).","","","C","G","IND","PERCENT"
"17","17.12","17.12.1","TM_TAX_DPRF","Average tariff applied by developed countries, preferential status, by type of product (%)","218","Ecuador","2022","9.02751","2022","","","","","International Trade Centre (ITC), United Nations Conference on Trade and Development (UNCTAD) and World Trade Organisation (WTO).","","","C","G","CLO","PERCENT"
"17","17.12","17.12.1","TM_TAX_DPRF","Average tariff applied by developed countries, preferential status, by type of product (%)","218","Ecuador","2022","0.72416","2022","","","","","International Trade Centre (ITC), United Nations Conference on Trade and Development (UNCTAD) and World Trade Organisation (WTO).","","","C","G","ARM","PERCENT"
"17","17.12","17.12.1","TM_TAX_DPRF","Average tariff applied by developed countries, preferential status, by type of product (%)","218","Ecuador","2000","0.29983","2000","","","","","International Trade Centre (ITC), United Nations Conference on Trade and Development (UNCTAD) and World Trade Organisation (WTO).","","","C","G","OIL","PERCENT"
"17","17.12","17.12.1","TM_TAX_DPRF","Average tariff applied by developed countries, preferential status, by type of product (%)","218","Ecuador","2000","3.43467","2000","","","","","International Trade Centre (ITC), United Nations Conference on Trade and Development (UNCTAD) and World Trade Organisation (WTO).","","","C","G","IND","PERCENT"
"17","17.12","17.12.1","TM_TAX_DPRF","Average tariff applied by developed countries, preferential status, by type of product (%)","218","Ecuador","2000","12.34646","2000","","","","","International Trade Centre (ITC), United Nations Conference on Trade and Development (UNCTAD) and World Trade Organisation (WTO).","","","C","G","CLO","PERCENT"
"17","17.12","17.12.1","TM_TAX_DPRF","Average tariff applied by developed countries, preferential status, by type of product (%)","218","Ecuador","2000","0.38939","2000","","","","","International Trade Centre (ITC), United Nations Conference on Trade and Development (UNCTAD) and World Trade Organisation (WTO).","","","C","G","ARM","PERCENT"
"17","17.12","17.12.1","TM_TAX_DPRF","Average tariff applied by developed countries, preferential status, by type of product (%)","218","Ecuador","2000","4.23359","2000","","","","","International Trade Centre (ITC), United Nations Conference on Trade and Development (UNCTAD) and World Trade Organisation (WTO).","","","C","G","ALP","PERCENT"
"17","17.12","17.12.1","TM_TAX_DPRF","Average tariff applied by developed countries, preferential status, by type of product (%)","218","Ecuador","2000","15.82739","2000","","","","","International Trade Centre (ITC), United Nations Conference on Trade and Development (UNCTAD) and World Trade Organisation (WTO).","","","C","G","AGR","PERCENT"
"17","17.12","17.12.1","TM_TAX_DPRF","Average tariff applied by developed countries, preferential status, by type of product (%)","218","Ecuador","2000","4.50292","2000","","","","","International Trade Centre (ITC), United Nations Conference on Trade and Development (UNCTAD) and World Trade Organisation (WTO).","","","C","G","TEX","PERCENT"
"17","17.12","17.12.1","TM_TAX_DPRF","Average tariff applied by developed countries, preferential status, by type of product (%)","218","Ecuador","2005","2.62357","2005","","","","","International Trade Centre (ITC), United Nations Conference on Trade and Development (UNCTAD) and World Trade Organisation (WTO).","","","C","G","TEX","PERCENT"
"17","17.12","17.12.1","TM_TAX_DPRF","Average tariff applied by developed countries, preferential status, by type of product (%)","218","Ecuador","2005","0.16938","2005","","","","","International Trade Centre (ITC), United Nations Conference on Trade and Development (UNCTAD) and World Trade Organisation (WTO).","","","C","G","OIL","PERCENT"
"17","17.12","17.12.1","TM_TAX_DPRF","Average tariff applied by developed countries, preferential status, by type of product (%)","218","Ecuador","2005","1.30593","2005","","","","","International Trade Centre (ITC), United Nations Conference on Trade and Development (UNCTAD) and World Trade Organisation (WTO).","","","C","G","IND","PERCENT"
"17","17.12","17.12.1","TM_TAX_DPRF","Average tariff applied by developed countries, preferential status, by type of product (%)","218","Ecuador","2005","2.17726","2005","","","","","International Trade Centre (ITC), United Nations Conference on Trade and Development (UNCTAD) and World Trade Organisation (WTO).","","","C","G","CLO","PERCENT"
"17","17.12","17.12.1","TM_TAX_DPRF","Average tariff applied by developed countries, preferential status, by type of product (%)","218","Ecuador","2005","0.31877","2005","","","","","International Trade Centre (ITC), United Nations Conference on Trade and Development (UNCTAD) and World Trade Organisation (WTO).","","","C","G","ARM","PERCENT"
"17","17.12","17.12.1","TM_TAX_DPRF","Average tariff applied by developed countries, preferential status, by type of product (%)","218","Ecuador","2005","2.23738","2005","","","","","International Trade Centre (ITC), United Nations Conference on Trade and Development (UNCTAD) and World Trade Organisation (WTO).","","","C","G","ALP","PERCENT"
"17","17.12","17.12.1","TM_TAX_DPRF","Average tariff applied by developed countries, preferential status, by type of product (%)","218","Ecuador","2005","12.08965","2005","","","","","International Trade Centre (ITC), United Nations Conference on Trade and Development (UNCTAD) and World Trade Organisation (WTO).","","","C","G","AGR","PERCENT"
"17","17.12","17.12.1","TM_TAX_DPRF","Average tariff applied by developed countries, preferential status, by type of product (%)","218","Ecuador","2010","4.06908","2010","","","","","International Trade Centre (ITC), United Nations Conference on Trade and Development (UNCTAD) and World Trade Organisation (WTO).","","","C","G","AGR","PERCENT"
"17","17.12","17.12.1","TM_TAX_DPRF","Average tariff applied by developed countries, preferential status, by type of product (%)","218","Ecuador","2010","0","2010","","","","","International Trade Centre (ITC), United Nations Conference on Trade and Development (UNCTAD) and World Trade Organisation (WTO).","","","C","G","OIL","PERCENT"
"17","17.12","17.12.1","TM_TAX_DPRF","Average tariff applied by developed countries, preferential status, by type of product (%)","218","Ecuador","2010","1.45727","2010","","","","","International Trade Centre (ITC), United Nations Conference on Trade and Development (UNCTAD) and World Trade Organisation (WTO).","","","C","G","ALP","PERCENT"
"17","17.12","17.12.1","TM_TAX_DPRF","Average tariff applied by developed countries, preferential status, by type of product (%)","218","Ecuador","2010","0.31877","2010","","","","","International Trade Centre (ITC), United Nations Conference on Trade and Development (UNCTAD) and World Trade Organisation (WTO).","","","C","G","ARM","PERCENT"
"17","17.12","17.12.1","TM_TAX_DPRF","Average tariff applied by developed countries, preferential status, by type of product (%)","218","Ecuador","2010","2.0712","2010","","","","","International Trade Centre (ITC), United Nations Conference on Trade and Development (UNCTAD) and World Trade Organisation (WTO).","","","C","G","CLO","PERCENT"
"17","17.12","17.12.1","TM_TAX_DPRF","Average tariff applied by developed countries, preferential status, by type of product (%)","218","Ecuador","2010","1.28816","2010","","","","","International Trade Centre (ITC), United Nations Conference on Trade and Development (UNCTAD) and World Trade Organisation (WTO).","","","C","G","IND","PERCENT"
"17","17.12","17.12.1","TM_TAX_DPRF","Average tariff applied by developed countries, preferential status, by type of product (%)","218","Ecuador","2010","2.39199","2010","","","","","International Trade Centre (ITC), United Nations Conference on Trade and Development (UNCTAD) and World Trade Organisation (WTO).","","","C","G","TEX","PERCENT"
"17","17.12","17.12.1","TM_TAX_DPRF","Average tariff applied by developed countries, preferential status, by type of product (%)","218","Ecuador","2011","3.99162","2011","","","","","International Trade Centre (ITC), United Nations Conference on Trade and Development (UNCTAD) and World Trade Organisation (WTO).","","","C","G","AGR","PERCENT"
"17","17.12","17.12.1","TM_TAX_DPRF","Average tariff applied by developed countries, preferential status, by type of product (%)","218","Ecuador","2011","2.46279","2011","","","","","International Trade Centre (ITC), United Nations Conference on Trade and Development (UNCTAD) and World Trade Organisation (WTO).","","","C","G","TEX","PERCENT"
"17","17.12","17.12.1","TM_TAX_DPRF","Average tariff applied by developed countries, preferential status, by type of product (%)","218","Ecuador","2011","0","2011","","","","","International Trade Centre (ITC), United Nations Conference on Trade and Development (UNCTAD) and World Trade Organisation (WTO).","","","C","G","OIL","PERCENT"
"17","17.12","17.12.1","TM_TAX_DPRF","Average tariff applied by developed countries, preferential status, by type of product (%)","218","Ecuador","2011","1.30194","2011","","","","","International Trade Centre (ITC), United Nations Conference on Trade and Development (UNCTAD) and World Trade Organisation (WTO).","","","C","G","IND","PERCENT"
"17","17.12","17.12.1","TM_TAX_DPRF","Average tariff applied by developed countries, preferential status, by type of product (%)","218","Ecuador","2011","2.07189","2011","","","","","International Trade Centre (ITC), United Nations Conference on Trade and Development (UNCTAD) and World Trade Organisation (WTO).","","","C","G","CLO","PERCENT"
"17","17.12","17.12.1","TM_TAX_DPRF","Average tariff applied by developed countries, preferential status, by type of product (%)","218","Ecuador","2011","0.31877","2011","","","","","International Trade Centre (ITC), United Nations Conference on Trade and Development (UNCTAD) and World Trade Organisation (WTO).","","","C","G","ARM","PERCENT"
"17","17.12","17.12.1","TM_TAX_DPRF","Average tariff applied by developed countries, preferential status, by type of product (%)","218","Ecuador","2011","1.45534","2011","","","","","International Trade Centre (ITC), United Nations Conference on Trade and Development (UNCTAD) and World Trade Organisation (WTO).","","","C","G","ALP","PERCENT"
"17","17.12","17.12.1","TM_TAX_DPRF","Average tariff applied by developed countries, preferential status, by type of product (%)","218","Ecuador","2012","0.31877","2012","","","","","International Trade Centre (ITC), United Nations Conference on Trade and Development (UNCTAD) and World Trade Organisation (WTO).","","","C","G","ARM","PERCENT"
"17","17.12","17.12.1","TM_TAX_DPRF","Average tariff applied by developed countries, preferential status, by type of product (%)","218","Ecuador","2012","1.26294","2012","","","","","International Trade Centre (ITC), United Nations Conference on Trade and Development (UNCTAD) and World Trade Organisation (WTO).","","","C","G","ALP","PERCENT"
"17","17.12","17.12.1","TM_TAX_DPRF","Average tariff applied by developed countries, preferential status, by type of product (%)","218","Ecuador","2012","1.80937","2012","","","","","International Trade Centre (ITC), United Nations Conference on Trade and Development (UNCTAD) and World Trade Organisation (WTO).","","","C","G","AGR","PERCENT"
"17","17.12","17.12.1","TM_TAX_DPRF","Average tariff applied by developed countries, preferential status, by type of product (%)","218","Ecuador","2012","2.42857","2012","","","","","International Trade Centre (ITC), United Nations Conference on Trade and Development (UNCTAD) and World Trade Organisation (WTO).","","","C","G","TEX","PERCENT"
"17","17.12","17.12.1","TM_TAX_DPRF","Average tariff applied by developed countries, preferential status, by type of product (%)","218","Ecuador","2012","0","2012","","","","","International Trade Centre (ITC), United Nations Conference on Trade and Development (UNCTAD) and World Trade Organisation (WTO).","","","C","G","OIL","PERCENT"
"17","17.12","17.12.1","TM_TAX_DPRF","Average tariff applied by developed countries, preferential status, by type of product (%)","218","Ecuador","2012","1.29024","2012","","","","","International Trade Centre (ITC), United Nations Conference on Trade and Development (UNCTAD) and World Trade Organisation (WTO).","","","C","G","IND","PERCENT"
"17","17.12","17.12.1","TM_TAX_DPRF","Average tariff applied by developed countries, preferential status, by type of product (%)","218","Ecuador","2012","2.07194","2012","","","","","International Trade Centre (ITC), United Nations Conference on Trade and Development (UNCTAD) and World Trade Organisation (WTO).","","","C","G","CLO","PERCENT"
"17","17.12","17.12.1","TM_TAX_DPRF","Average tariff applied by developed countries, preferential status, by type of product (%)","218","Ecuador","2013","0.31877","2013","","","","","International Trade Centre (ITC), United Nations Conference on Trade and Development (UNCTAD) and World Trade Organisation (WTO).","","","C","G","ARM","PERCENT"
"17","17.12","17.12.1","TM_TAX_DPRF","Average tariff applied by developed countries, preferential status, by type of product (%)","218","Ecuador","2013","1.2419","2013","","","","","International Trade Centre (ITC), United Nations Conference on Trade and Development (UNCTAD) and World Trade Organisation (WTO).","","","C","G","ALP","PERCENT"
"17","17.12","17.12.1","TM_TAX_DPRF","Average tariff applied by developed countries, preferential status, by type of product (%)","218","Ecuador","2013","1.65761","2013","","","","","International Trade Centre (ITC), United Nations Conference on Trade and Development (UNCTAD) and World Trade Organisation (WTO).","","","C","G","AGR","PERCENT"
"17","17.12","17.12.1","TM_TAX_DPRF","Average tariff applied by developed countries, preferential status, by type of product (%)","218","Ecuador","2013","2.4207","2013","","","","","International Trade Centre (ITC), United Nations Conference on Trade and Development (UNCTAD) and World Trade Organisation (WTO).","","","C","G","TEX","PERCENT"
"17","17.12","17.12.1","TM_TAX_DPRF","Average tariff applied by developed countries, preferential status, by type of product (%)","218","Ecuador","2013","0","2013","","","","","International Trade Centre (ITC), United Nations Conference on Trade and Development (UNCTAD) and World Trade Organisation (WTO).","","","C","G","OIL","PERCENT"
"17","17.12","17.12.1","TM_TAX_DPRF","Average tariff applied by developed countries, preferential status, by type of product (%)","218","Ecuador","2013","1.30111","2013","","","","","International Trade Centre (ITC), United Nations Conference on Trade and Development (UNCTAD) and World Trade Organisation (WTO).","","","C","G","IND","PERCENT"
"17","17.12","17.12.1","TM_TAX_DPRF","Average tariff applied by developed countries, preferential status, by type of product (%)","218","Ecuador","2013","2.07062","2013","","","","","International Trade Centre (ITC), United Nations Conference on Trade and Development (UNCTAD) and World Trade Organisation (WTO).","","","C","G","CLO","PERCENT"
"17","17.12","17.12.1","TM_TAX_DPRF","Average tariff applied by developed countries, preferential status, by type of product (%)","218","Ecuador","2014","9.49727","2014","","","","","International Trade Centre (ITC), United Nations Conference on Trade and Development (UNCTAD) and World Trade Organisation (WTO).","","","C","G","CLO","PERCENT"
"17","17.12","17.12.1","TM_TAX_DPRF","Average tariff applied by developed countries, preferential status, by type of product (%)","218","Ecuador","2014","2.72789","2014","","","","","International Trade Centre (ITC), United Nations Conference on Trade and Development (UNCTAD) and World Trade Organisation (WTO).","","","C","G","TEX","PERCENT"
"17","17.12","17.12.1","TM_TAX_DPRF","Average tariff applied by developed countries, preferential status, by type of product (%)","218","Ecuador","2014","0","2014","","","","","International Trade Centre (ITC), United Nations Conference on Trade and Development (UNCTAD) and World Trade Organisation (WTO).","","","C","G","OIL","PERCENT"
"17","17.12","17.12.1","TM_TAX_DPRF","Average tariff applied by developed countries, preferential status, by type of product (%)","218","Ecuador","2014","1.5019","2014","","","","","International Trade Centre (ITC), United Nations Conference on Trade and Development (UNCTAD) and World Trade Organisation (WTO).","","","C","G","IND","PERCENT"
"17","17.12","17.12.1","TM_TAX_DPRF","Average tariff applied by developed countries, preferential status, by type of product (%)","218","Ecuador","2014","0.32022","2014","","","","","International Trade Centre (ITC), United Nations Conference on Trade and Development (UNCTAD) and World Trade Organisation (WTO).","","","C","G","ARM","PERCENT"
"17","17.12","17.12.1","TM_TAX_DPRF","Average tariff applied by developed countries, preferential status, by type of product (%)","218","Ecuador","2014","2.00797","2014","","","","","International Trade Centre (ITC), United Nations Conference on Trade and Development (UNCTAD) and World Trade Organisation (WTO).","","","C","G","AGR","PERCENT"
"17","17.12","17.12.1","TM_TAX_DPRF","Average tariff applied by developed countries, preferential status, by type of product (%)","218","Ecuador","2014","1.59498","2014","","","","","International Trade Centre (ITC), United Nations Conference on Trade and Development (UNCTAD) and World Trade Organisation (WTO).","","","C","G","ALP","PERCENT"
"17","17.12","17.12.1","TM_TAX_DPRF","Average tariff applied by developed countries, preferential status, by type of product (%)","218","Ecuador","2015","1.48629","2015","","","","","International Trade Centre (ITC), United Nations Conference on Trade and Development (UNCTAD) and World Trade Organisation (WTO).","","","C","G","IND","PERCENT"
"17","17.12","17.12.1","TM_TAX_DPRF","Average tariff applied by developed countries, preferential status, by type of product (%)","218","Ecuador","2015","2.00908","2015","","","","","International Trade Centre (ITC), United Nations Conference on Trade and Development (UNCTAD) and World Trade Organisation (WTO).","","","C","G","CLO","PERCENT"
"17","17.12","17.12.1","TM_TAX_DPRF","Average tariff applied by developed countries, preferential status, by type of product (%)","218","Ecuador","2015","0.32022","2015","","","","","International Trade Centre (ITC), United Nations Conference on Trade and Development (UNCTAD) and World Trade Organisation (WTO).","","","C","G","ARM","PERCENT"
"17","17.12","17.12.1","TM_TAX_DPRF","Average tariff applied by developed countries, preferential status, by type of product (%)","218","Ecuador","2015","1.48519","2015","","","","","International Trade Centre (ITC), United Nations Conference on Trade and Development (UNCTAD) and World Trade Organisation (WTO).","","","C","G","ALP","PERCENT"
"17","17.12","17.12.1","TM_TAX_DPRF","Average tariff applied by developed countries, preferential status, by type of product (%)","218","Ecuador","2015","2.0006","2015","","","","","International Trade Centre (ITC), United Nations Conference on Trade and Development (UNCTAD) and World Trade Organisation (WTO).","","","C","G","AGR","PERCENT"
"17","17.12","17.12.1","TM_TAX_DPRF","Average tariff applied by developed countries, preferential status, by type of product (%)","218","Ecuador","2015","2.72906","2015","","","","","International Trade Centre (ITC), United Nations Conference on Trade and Development (UNCTAD) and World Trade Organisation (WTO).","","","C","G","TEX","PERCENT"
"17","17.12","17.12.1","TM_TAX_DPRF","Average tariff applied by developed countries, preferential status, by type of product (%)","218","Ecuador","2015","0","2015","","","","","International Trade Centre (ITC), United Nations Conference on Trade and Development (UNCTAD) and World Trade Organisation (WTO).","","","C","G","OIL","PERCENT"
"17","17.12","17.12.1","TM_TAX_DPRF","Average tariff applied by developed countries, preferential status, by type of product (%)","218","Ecuador","2016","2.77957","2016","","","","","International Trade Centre (ITC), United Nations Conference on Trade and Development (UNCTAD) and World Trade Organisation (WTO).","","","C","G","TEX","PERCENT"
"17","17.12","17.12.1","TM_TAX_DPRF","Average tariff applied by developed countries, preferential status, by type of product (%)","218","Ecuador","2016","0","2016","","","","","International Trade Centre (ITC), United Nations Conference on Trade and Development (UNCTAD) and World Trade Organisation (WTO).","","","C","G","OIL","PERCENT"
"17","17.12","17.12.1","TM_TAX_DPRF","Average tariff applied by developed countries, preferential status, by type of product (%)","218","Ecuador","2016","1.51948","2016","","","","","International Trade Centre (ITC), United Nations Conference on Trade and Development (UNCTAD) and World Trade Organisation (WTO).","","","C","G","IND","PERCENT"
"17","17.12","17.12.1","TM_TAX_DPRF","Average tariff applied by developed countries, preferential status, by type of product (%)","218","Ecuador","2016","9.43401","2016","","","","","International Trade Centre (ITC), United Nations Conference on Trade and Development (UNCTAD) and World Trade Organisation (WTO).","","","C","G","CLO","PERCENT"
"17","17.12","17.12.1","TM_TAX_DPRF","Average tariff applied by developed countries, preferential status, by type of product (%)","218","Ecuador","2016","0.39327","2016","","","","","International Trade Centre (ITC), United Nations Conference on Trade and Development (UNCTAD) and World Trade Organisation (WTO).","","","C","G","ARM","PERCENT"
"17","17.12","17.12.1","TM_TAX_DPRF","Average tariff applied by developed countries, preferential status, by type of product (%)","218","Ecuador","2016","1.62946","2016","","","","","International Trade Centre (ITC), United Nations Conference on Trade and Development (UNCTAD) and World Trade Organisation (WTO).","","","C","G","ALP","PERCENT"
